purchaseorder,po_itemnumber,purchaserequisition,pr_itemnumber,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_incoterms1,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_paymentterms,po_paymenttermsdesc,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_deliverydate,po_unitofmeasure,po_orderpriceunit,po_orderquantity,po_priceunit,po_netprice,po_currency,po_netordervalue,po_netamount,po_deliveredqty,po_deliveredqtyvalue,po_pendingdeliveryqty,po_pendingdeliveryvalue,po_deliverycompleteindicator,po_paymentstatus,po_advancepayment,po_paymentdate,po_headerstatus,po_itemstatus,pr_documenttype,pr_creationdate,pr_createdby_name,pr_approvalstatuscode,pr_approvalstatus,pr_approveddate,pr_processingstatuscode,pr_processingstatus,pr_companycode,pr_companycodedesc,pr_plant,pr_plantdesc,pr_orderqty,pr_unitofmeasure,pr_closedindicator,pr_deletionindicator,recordskipindicator,lastchangedatetime
5000020064,00090,null,00000,33067,null,ZSEM,Service PO � Subcon,20230517,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016343,Al Rehab Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230517,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000001,DAP,05,05-Approved,20230901,20230730,Z030,30 Days Credit after Invoice S,2000008543,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230830,TRP,TRP,1,1,91883.44,USD,91883.44,90045.77,1,90045.77,0,0,X,Paid,null,"03.10.2023,25.07.2023,15.06.2023,13.09.2023",Closed,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
4900011414,00010,null,00000,31203,null,ZSCA,SubContract PO,20230518,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003887,Namariq Arabian Services Co. Ltd.,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230518,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,null,05,05-Approved,20240107,20230524,Z030,30 Days Credit after Invoice S,null,Accommodation Charges for Worker,L030010,Accommodation,null,null,20230518,10,10,30000,1,26.5,USD,795000,779100,0,0,30000,779100,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
4900011414,00020,null,00000,31204,null,ZSCA,SubContract PO,20230518,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003887,Namariq Arabian Services Co. Ltd.,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230518,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,null,05,05-Approved,20240107,20230524,Z030,30 Days Credit after Invoice S,null,Packed Worker Food Lunch & Dinner,G121430,Food Expenses,null,null,20230518,NO,NO,7000,1,1.5,USD,10500,10290,0,0,7000,10290,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
4900011435,00010,null,00000,31205,null,ZSCA,SubContract PO,20230521,L,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230521,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,null,02,02-Draft,20240107,00000000,Z999,Agreed Milestone,null,Transportation Charges,M340000,Transportation,null,null,20230521,LS,LS,1,1,200000,USD,200000,196000,0,0,0,0,null,null,null,null,Closed,Deleted,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
4900011435,00020,null,00000,31206,null,ZSCA,SubContract PO,20230521,L,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230521,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,null,02,02-Draft,20240107,00000000,Z999,Agreed Milestone,null,Custom Charges,S500009,Customs Clearance & Fees,null,null,20230521,LS,LS,1,1,30000,USD,30000,29400,0,0,0,0,null,null,null,null,Closed,Deleted,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
4900011435,00030,null,00000,31207,null,ZSCA,SubContract PO,20230521,L,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230521,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,null,02,02-Draft,20240107,00000000,Z999,Agreed Milestone,null,Shifting Material Charges,M328155,Freight Charges,null,null,20230521,LS,LS,1,1,100000,USD,100000,98000,0,0,0,0,null,null,null,null,Closed,Deleted,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00010,null,00000,33078,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230531,UNT,UNT,1,1,37016.65,USD,37016.65,36276.32,1,36276.32,0,0,X,Paid,null,"01.10.2023,01.10.2023,17.10.2023,26.11.2023,09.11.2023,09.08.2023,16.07.2023,21.06.2023,18.05.2023,31.05.2023,27.04.2023,11.01.2023,19.04.2023,03.04.2023,19.10.2023,26.10.2020,06.01.2021,10.02.2021,30.03.2021,21.01.2022,14.02.2022,02.03.2022,13.03.2022,18.09.2022,10.12.2022,30.11.2022,28.02.2023,29.03.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00030,null,00000,33080,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230531,UNT,UNT,1,1,84423.74,USD,84423.74,82735.27,1,82735.27,0,0,X,Paid,null,"03.01.2024,11.11.2021,24.01.2022,31.07.2022,18.09.2022,23.11.2022,14.12.2022,16.01.2023,23.02.2023,24.02.2023,27.03.2023,27.04.2023,31.05.2023,02.05.2023,16.07.2023,23.07.2023,09.08.2023,20.09.2023,01.10.2023,09.11.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00050,null,00000,33082,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230731,UNT,UNT,1,1,1146.11,USD,1146.11,1123.19,1,1123.19,0,0,X,Paid,null,"09.04.2023,09.03.2023,03.01.2024,24.05.2023,19.07.2023,04.08.2023,09.08.2023,22.08.2021,24.12.2023,24.11.2020,13.09.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00070,null,00000,33084,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230731,UNT,UNT,1,1,2416.42,USD,2416.42,2368.09,1,2368.09,0,0,X,Paid,null,"24.12.2023,16.10.2023,17.10.2023,09.08.2023,28.06.2023,24.05.2023,10.05.2023,08.05.2023,09.04.2023,30.09.2022",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00090,null,00000,33086,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230731,UNT,UNT,1,1,5288.23,USD,5288.23,5182.47,1,5182.47,0,0,X,Paid,null,"16.10.2023,17.10.2023,09.08.2023,19.07.2023,23.05.2023,09.04.2023,02.05.2023,24.12.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00020,null,00000,33079,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230531,NO,NO,1,1,7000,USD,7000,6860,1,6860,0,0,X,Paid,null,"01.10.2023,01.10.2023,17.10.2023,26.11.2023,09.11.2023,09.08.2023,16.07.2023,21.06.2023,18.05.2023,31.05.2023,27.04.2023,11.01.2023,19.04.2023,03.04.2023,19.10.2023,26.10.2020,06.01.2021,10.02.2021,30.03.2021,21.01.2022,14.02.2022,02.03.2022,13.03.2022,18.09.2022,10.12.2022,30.11.2022,28.02.2023,29.03.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00040,null,00000,33081,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230531,NO,NO,1,1,14700,USD,14700,14406,1,14406,0,0,X,Paid,null,"03.01.2024,11.11.2021,24.01.2022,31.07.2022,18.09.2022,23.11.2022,14.12.2022,16.01.2023,23.02.2023,24.02.2023,27.03.2023,27.04.2023,31.05.2023,02.05.2023,16.07.2023,23.07.2023,09.08.2023,20.09.2023,01.10.2023,09.11.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00060,null,00000,33083,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230731,NO,NO,1,1,1400,USD,1400,1372,1,1372,0,0,X,Paid,null,"09.04.2023,09.03.2023,03.01.2024,24.05.2023,19.07.2023,04.08.2023,09.08.2023,22.08.2021,24.12.2023,24.11.2020,13.09.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00080,null,00000,33085,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230731,NO,NO,1,1,2100,USD,2100,2058,1,2058,0,0,X,Paid,null,"24.12.2023,16.10.2023,17.10.2023,09.08.2023,28.06.2023,24.05.2023,10.05.2023,08.05.2023,09.04.2023,30.09.2022",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00100,null,00000,33087,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,00000000,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230731,NO,NO,1,1,2800,USD,2800,2744,1,2744,0,0,X,Paid,null,"16.10.2023,17.10.2023,09.08.2023,19.07.2023,23.05.2023,09.04.2023,02.05.2023,24.12.2023",Open,Closed,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00110,null,00000,33088,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,20240107,00000000,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230830,UNT,UNT,1,1,2078.54,USD,2078.54,2036.97,0,0,1,2036.97,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00010,null,00000,33090,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20230524,20230613,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230531,UNT,UNT,1,1,93250,USD,93250,91385,0,0,1,91385,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00030,null,00000,33092,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20230531,20230613,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230630,UNT,UNT,1,1,41500,USD,41500,40670,0,0,1,40670,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00050,null,00000,33094,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20240107,20230613,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230630,UNT,UNT,1,1,30000,USD,30000,29400,0,0,1,29400,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020202,00010,null,00000,33096,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016135,Compass Ocean Logistics W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20230523,20230523,Z030,30 Days Credit after Invoice S,2000000879,TRANSPORTATION CHARGES,G121330,Courier Expenses,SERV,Services,20230531,UNT,UNT,1,1,67950,USD,67950,66591,0,0,1,66591,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020192,00120,null,00000,33089,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,2000003798,Al Himma Corporation for Customs,Group B,Foreign Vendors/Sub-Contractor,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,00000000,DAP,08,08-Rejected,20240107,00000000,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230830,NO,NO,1,1,1400,USD,1400,1372,0,0,1,1372,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00020,null,00000,33091,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20230524,20230613,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230531,NO,NO,1,1,10650,USD,10650,10437,0,0,1,10437,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00040,null,00000,33093,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20230531,20230613,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230630,NO,NO,1,1,3790,USD,3790,3714.2,0,0,1,3714.2,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
5000020197,00060,null,00000,33095,null,ZSEM,Service PO � Subcon,20230523,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000016003,Total Logistics Trading W.L.L.,Group A,Domestic Vendors/Sub-Contracto,External,NG,Local,9900,ABC Logistics Limites - LAGOS,null,20230523,Javed Ahmed Khan,2023,K,Cost center,ABC - LAG Division,null,DAP,05,05-Approved,20240107,20230613,Z030,30 Days Credit after Invoice S,2000013647,Custom Clearance,M010000,General Requirements,SERV,Services,20230630,NO,NO,1,1,2520,USD,2520,2469.6,0,0,1,2469.6,null,null,null,null,Open,Open,null,00000000,Christian PAT,null,null,00000000,null,null,null,ABC logistics Limited,null,ABC logistics Limited - LAGOS,0,null,null,null,null,null
